ID,IN,OUT,soc,cap
77140,480,1030,0.667889921,60
153567,450,1260,0.29861505,60
115586,825,1102,0.866537577,60
112549,390,840,0.727631624,60
146354,467,1134,0.250075185,60
121182,540,1035,0.744753905,60
20728,495,1200,0.872473432,60
115493,660,1120,0.376869728,60
18266,690,935,0.142890081,60
128284,600,690,0.452717014,60
39860,520,535,0.884751142,60
101274,585,865,0.240346259,60
63197,420,1078,0.569292968,60
103903,484,970,0.927745772,60
78036,465,1105,0.654581858,60
48176,450,1245,0.415292885,60
120344,390,1245,0.536042653,60
140698,600,915,0.493920945,60
65346,1055,1208,0.777223033,60
154,440,1108,0.845056057,60
155055,450,1135,0.911020872,60
145694,593,876,0.534458377,60
138007,465,1005,0.694636254,60
146409,660,960,0.41426681,60
69015,510,1140,0.833877549,60
42743,390,1000,0.499487407,60
57393,499,1206,0.177169713,60
88984,660,1380,0.567046743,60
128630,360,930,0.398755839,60
94025,480,1340,0.920928937,60
30987,475,1025,0.719208848,60
152417,420,975,0.178920558,60
80228,291,889,0.833754817,60
118119,500,710,0.269371712,60
89428,415,1172,0.702366269,60
125611,330,1080,0.336838706,60
86714,470,1085,0.722727128,60
136018,840,915,0.795853768,60
73261,405,920,0.746624004,60
110169,765,1095,0.552422626,60
127241,585,915,0.697968325,60
55138,396,1334,0.551602959,60
52306,480,1320,0.371481679,60
47999,445,1075,0.32895164,60
79963,380,1035,0.394104352,60
66676,536,1200,0.722601455,60
78551,810,1050,0.307160314,60
32972,435,1095,0.172997292,60
143451,680,1210,0.404054087,60
52716,976,1074,0.637549374,60
931,300,1080,0.268107683,60
19017,600,625,0.885420556,60
150074,675,720,0.723838074,60
143673,405,1135,0.658985474,60
44826,630,825,0.915716986,60
132228,570,984,0.214377256,60
61870,450,1205,0.370661272,60
37213,900,980,0.692357951,60
140547,870,1145,0.444116625,60
123857,435,1051,0.735997716,60
120619,495,924,0.604338527,60
121639,840,1010,0.732681211,60
99410,723,1043,0.946149335,60
61637,695,790,0.610448949,60
80755,320,1140,0.789799857,60
90864,420,475,0.629570588,60
43396,514,1416,0.839111579,60
137074,570,900,0.263165588,60
4599,466,1035,0.874584585,60
36343,630,1040,0.171043243,60
131317,1005,1085,0.655694433,60
133458,350,1010,0.595150698,60
145187,1027,1055,0.743861111,60
72891,590,900,0.381417844,60
110985,738,1270,0.796698048,60
85255,680,790,0.701450433,60
37583,385,1127,0.402176363,60
120813,510,995,0.784423204,60
55871,445,861,0.702681227,60
65261,540,700,0.609830804,60
115660,465,1125,0.944491732,60
57081,330,1140,0.54208581,60
97797,915,1245,0.431271544,60
120660,300,1200,0.084392005,60
76403,465,1185,0.42388951,60
22864,780,1115,0.403565328,60
21102,458,560,0.736799666,60
97328,540,1300,0.319020063,60
112163,1020,1280,0.408838429,60
59895,405,1085,0.486439736,60
124197,495,745,0.383555805,60
10610,420,1015,0.005272404,60
124843,420,1050,0.655151878,60
146095,460,996,0.258958846,60
4104,370,1300,0.126332614,60
12046,435,1065,0.329823597,60
73393,668,897,0.535547997,60
123594,900,1420,0.853886954,60
68285,530,810,0.870670424,60
111881,440,1065,0.334580919,60
6332,1080,1130,0.853116184,60
30141,575,690,0.723815174,60
86764,390,1050,0.623160738,60
46696,421,729,0.399589602,60
139633,540,775,0.676555053,60
140227,495,780,0.485374456,60
84209,945,1143,0.629446618,60
42004,690,875,0.729022129,60
12248,1065,1280,0.467468718,60
106759,475,1160,0.280609425,60
7151,470,560,0.760547214,60
129443,996,1313,0.586760701,60
129316,345,1160,0.566830991,60
121201,420,1100,0.2645843,60
58499,572,775,0.223853477,60
56429,345,1110,0.144946751,60
51502,690,1085,0.854469125,60
15518,650,1210,0.553235749,60
32358,450,940,0.692561013,60
14072,570,1205,0.866845087,60
116931,420,1140,0.338872536,60
112569,600,890,0.398105771,60
54140,600,638,0.892105607,60
85968,570,1125,0.269988083,60
129475,660,959,0.244619432,60
102025,490,925,0.551710078,60
69380,410,870,0.777969735,60
152269,585,965,0.496678769,60
110263,270,1245,0.155521158,60
62750,810,880,0.579869186,60
103578,550,930,0.890170579,60
33197,390,995,0.788408573,60
40325,435,705,0.064841226,60
59078,510,645,0.866281078,60
100238,525,795,0.406550679,60
15265,442,955,0.460199187,60
21111,345,870,0.401572458,60
143178,810,990,0.654921317,60
45856,630,680,0.704072588,60
30334,400,975,0.945707759,60
150607,480,507,0.84480132,60
38948,570,1190,0.886799184,60
155456,734,1020,0.438208513,60
39080,990,1277,0.105631753,60
102588,490,767,0.96891773,60
115605,540,1020,0.260542932,60
67660,488,1063,0.323989471,60
149365,405,945,0.231457196,60
44161,630,1264,0.965547707,60
49019,330,1102,0.6566925,60
66330,502,905,0.538906056,60
90956,330,990,0.525947956,60
38373,555,1010,0.634363823,60
89604,420,1080,0.757435259,60
82449,630,975,0.462601103,60
15097,480,685,0.527659057,60
101899,445,1010,0.844520155,60
102169,600,825,0.625357992,60
103422,360,1395,0.404043336,60
3171,441,806,0.362922598,60
95737,1170,1330,0.146582163,60
55777,878,1235,0.620692681,60
96769,435,1090,0.536579331,60
87887,742,1049,0.163835967,60
24743,710,1140,0.446624099,60
10475,782,1233,0.672821569,60
14178,930,995,0.639749937,60
134919,972,1092,0.635598791,60
153925,420,1035,0.516200117,60
121879,525,1122,0.333403696,60
21153,750,1332,0.458275325,60
52839,430,902,0.898742763,60
35041,900,1125,0.683037269,60
118527,390,720,0.485745561,60
5950,600,1135,0.664773485,60
64743,405,1102,0.224103944,60
71896,660,1095,0.333346389,60
35874,570,920,0.211016001,60
48610,420,765,0.076152986,60
149871,480,750,0.42174758,60
132872,355,800,0.933456187,60
110543,540,945,0.704816183,60
60821,520,899,0.805566743,60
85053,570,750,0.223076474,60
79905,460,1005,0.51633708,60
69748,420,1350,0.413080552,60
104079,485,965,0.767525302,60
110641,960,1185,0.175062695,60
128211,780,915,0.931259024,60
153018,800,943,0.688725284,60
127454,420,990,0.323568377,60
67527,447,1177,0.751861836,60
101595,1210,1340,0.350118618,60
129834,489,1053,0.572887595,60
101726,430,1207,0.285856442,60
79507,415,1020,0.721138736,60
84823,525,972,0.622261809,60
130687,885,1012,0.600650203,60
120294,450,1030,0.664990595,60
4519,540,1110,0.590749323,60
87313,510,740,0.713315682,60
74166,472,855,0.715971463,60
13187,570,1035,0.100692564,60
16777,450,1035,0.513303043,60
77005,480,995,0.507598421,60
25282,450,905,0.688010597,60
22506,465,1014,0.682968787,60
154664,660,1320,0.542417593,60
144600,390,1050,0.896765688,60
144592,360,940,0.335197766,60
102047,605,890,0.966238191,60
144319,450,1005,0.522902921,60
2573,500,960,0.925088127,60
93105,450,915,0.232718552,60
103156,660,975,0.633135462,60
79205,345,975,0.333247418,60
5374,445,1250,0.719473646,60
112391,685,915,0.948024348,60
140224,560,688,0.428994969,60
76048,540,1185,0.458883689,60
95366,510,720,0.893966649,60
134284,440,1210,0.771189329,60
71894,1245,1375,0.866841662,60
140378,840,900,0.830629972,60
76142,630,885,0.358359806,60
41128,465,1040,0.874616514,60
117019,455,756,0.664945212,60
32904,707,1040,0.614905372,60
72067,495,935,0.733660659,60
108761,530,1212,0.653090008,60
10552,510,795,0.216975914,60
70980,345,1135,0.474864701,60
153917,400,1065,0.174008839,60
82184,630,973,0.740583348,60
35414,435,1050,0.934620477,60
152905,540,830,0.782317872,60
106870,690,962,0.485685113,60
38181,270,1177,0.292912545,60
66414,494,980,0.799384555,60
90238,500,1027,0.351644386,60
131210,555,1185,0.682727782,60
63114,440,1387,0.510418158,60
133345,480,1080,0.265449201,60
68326,510,840,0.542718889,60
142113,510,796,0.495750825,60
142334,490,1200,0.939187272,60
22899,570,730,0.490619241,60
52513,416,902,0.40698434,60
21084,455,1198,0.358964833,60
145491,500,1080,0.678972404,60
147997,380,1010,0.300552068,60
121141,750,1025,0.101475913,60
39697,795,880,0.923572224,60
44804,600,1119,0.276590514,60
62093,480,1040,0.152489189,60
100998,390,945,0.743970066,60
120393,430,1325,0.574280264,60
44100,690,1165,0.394490407,60
51175,270,765,0.775541767,60
47522,420,1037,0.546991216,60
144620,540,970,0.629822939,60
35818,435,995,0.819998014,60
21356,350,1135,0.743849743,60
42059,675,1050,0.822061505,60
29289,435,1135,0.363982568,60
75262,510,1130,0.83859624,60
150669,450,1065,0.839611353,60
80841,900,1195,0.803541965,60
63977,440,1060,0.242284924,60
2405,510,960,0.828902707,60
87630,450,920,0.696288315,60
94398,483,615,0.516788598,60
58657,540,768,0.930417972,60
59979,627,1025,0.284799128,60
45344,460,1275,0.831770331,60
118882,375,700,0.799801428,60
150317,435,1022,0.614728481,60
39875,510,1070,0.850979387,60
94900,263,1424,0.8252198,60
7762,660,1150,0.278980791,60
75674,570,990,0.149198333,60
13410,780,1260,0.072808217,60
27552,750,815,0.7399356,60
103996,840,895,0.575443963,60
12182,495,1285,0.300272826,60
62655,460,670,0.164699516,60
81543,615,1080,0.559291009,60
138109,434,1055,0.364746017,60
30464,336,945,0.154630765,60
40488,660,765,0.624539734,60
61821,526,1060,0.720836075,60
125270,525,1260,0.752389363,60
62349,450,1150,0.512712431,60
77485,510,1110,0.838546156,60
99909,570,780,0.312661033,60
19061,570,642,0.68449089,60
67884,554,1171,0.140301274,60
48342,260,1156,0.461454845,60
10675,517,1285,0.737049062,60
45669,720,1045,0.658733671,60
153681,540,685,0.452475596,60
148056,704,1340,0.733295049,60
935,865,1410,0.676093914,60
57288,720,1350,0.621330331,60
69384,660,750,0.610989968,60
74368,430,970,0.889742139,60
23596,452,1070,0.48248619,60
52089,760,974,0.530193714,60
119761,435,996,0.832923741,60
25768,455,740,0.619461508,60
105189,810,1405,0.384883648,60
133626,570,750,0.737129264,60
58785,395,822,0.433847248,60
28399,480,995,0.454883734,60
149225,420,1240,0.73634249,60
149968,420,1418,0.524212705,60
111613,930,1005,0.834377918,60
115413,460,1155,0.661711241,60
93349,420,1016,0.196664463,60
140968,905,981,0.494583206,60
32270,520,1090,0.709434713,60
8437,560,1080,0.561384113,60
134942,1080,1260,0.271396588,60
71374,1109,1140,0.88805677,60
100318,385,1303,0.577194071,60
60257,570,630,0.69001513,60
105854,390,503,0.742403911,60
81336,465,1260,0.531017951,60
88362,550,915,0.963782608,60
51645,335,930,0.830361911,60
149869,315,1080,0.836412241,60
100449,330,1065,0.689123511,60
1447,555,1125,0.252631733,60
26789,678,1085,0.907841301,60
129275,480,1110,0.768195959,60
126184,690,860,0.941701354,60
59744,460,1020,0.898051563,60
76428,475,1030,0.476103769,60
142109,330,1085,0.527531126,60
112256,555,894,0.633509979,60
44761,420,1200,0.435764981,60
40859,705,864,0.869017128,60
114246,430,950,0.435452348,60
111603,432,816,0.795721533,60
10615,310,1120,0.1472313,60
38004,765,1095,0.454923487,60
120434,900,1068,0.611175697,60
51045,596,1186,0.736346277,60
119280,450,1080,0.333848551,60
84818,361,1033,0.470443206,60
55470,570,910,0.135159749,60
35137,900,960,0.876722244,60
34262,534,765,0.445918651,60
98182,615,890,0.741530023,60
61413,465,1315,0.275135298,60
3002,770,1175,0.823654304,60
18746,810,977,0.237845048,60
73571,405,990,0.69098531,60
24652,420,1050,0.179042457,60
66188,500,850,0.308759798,60
131696,640,1026,0.568895194,60
100028,585,920,0.79186937,60
59643,600,785,0.363005178,60
150794,600,910,0.20674328,60
23151,930,1145,0.338317244,60
40120,465,930,0.381253964,60
84873,450,1050,0.616245518,60
98288,575,820,0.642442661,60
17081,410,1065,0.382276926,60
59648,450,1050,0.808992339,60
129712,810,1230,0.863828423,60
87738,690,875,0.420531776,60
25035,525,1378,0.878590977,60
9493,690,800,0.573362083,60
27390,520,1305,0.659101154,60
65911,980,1290,0.293685298,60
149084,520,851,0.491372662,60
101894,241,1220,0.423872269,60
135768,765,960,0.088081272,60
12525,450,645,0.445133431,60
84680,400,1130,0.940375565,60
9586,380,1065,0.32642509,60
43810,540,1000,0.516226531,60
62289,330,1110,0.719800087,60
52010,540,675,0.33433319,60
108801,435,1220,0.7083575,60
114683,1020,1190,0.889268181,60
37038,470,1150,0.375041888,60
64866,660,905,0.705201948,60
93173,480,1180,0.40963906,60
51895,600,751,0.950299726,60
15970,780,852,0.631315965,60
99033,960,1012,0.735179172,60
93111,275,1305,0.810459011,60
27192,555,1040,0.809628346,60
135284,1065,1150,0.886682215,60
115508,540,840,0.458736799,60
89923,455,1050,0.942066079,60
81283,535,1175,0.944017602,60
115793,525,1000,0.416657291,60
61937,435,1240,0.668776797,60
150842,345,1080,0.606710952,60
63150,460,930,0.4077713,60
74248,415,1065,0.270239451,60
62637,480,575,0.848557331,60
80066,960,1020,0.589263451,60
25668,600,990,0.214288475,60
100865,300,970,0.301541796,60
154960,240,845,0.505525094,60
84313,640,960,0.708053147,60
101420,500,830,0.815754224,60
113125,415,885,0.693855396,60
122845,510,925,0.461007563,60
15358,840,950,0.942362005,60
101273,600,1350,0.295557721,60
100812,525,1060,0.355562414,60
59589,430,975,0.825530463,60
36360,461,975,0.954719295,60
87826,720,1280,0.392804329,60
104389,600,780,0.596669115,60
123749,840,1400,0.206701281,60
65280,442,1159,0.729636994,60
85395,241,1120,0.692039871,60
139543,560,745,0.866258406,60
112586,405,1020,0.551977465,60
115564,730,1155,0.393189423,60
60293,480,510,0.923718642,60
151899,450,645,0.854469039,60
20578,465,1160,0.921638228,60
153750,420,1110,0.444517503,60
83,444,1088,0.112275448,60
135404,540,1040,0.598529569,60
6689,485,1065,0.828132359,60
117061,405,820,0.596223541,60
124411,540,815,0.68549188,60
6832,580,945,0.449345555,60
136755,540,1120,0.195507647,60
32827,810,1300,0.292147689,60
82509,330,1160,0.835573675,60
100468,1140,1200,0.780616925,60
85159,405,1065,0.677895927,60
364,745,820,0.716072055,60
116227,455,1055,0.392277426,60
153665,450,1070,0.44451978,60
147609,390,930,0.53266346,60
22162,450,1280,0.86039445,60
43616,725,860,0.507643522,60
6617,480,1053,0.223631677,60
70600,455,1185,0.381251938,60
87326,1190,1323,0.510349455,60
59772,1052,1063,0.91966709,60
80552,420,990,0.433195676,60
97544,480,1417,0.395428235,60
74312,540,972,0.803318032,60
97169,420,725,0.557915372,60
25757,529,770,0.621858548,60
84728,662,1225,0.792652652,60
142603,575,841,0.222589271,60
98433,435,1245,0.405861776,60
94181,415,990,0.29943904,60
106772,760,930,0.340710623,60
30191,628,1215,0.728001889,60
105294,450,825,0.63836246,60
51629,657,1200,0.354372133,60
100487,325,785,0.276409347,60
112255,480,945,0.213828453,60
40369,645,1020,0.688848321,60
63445,540,660,0.37779565,60
83291,900,1080,0.849922815,60
104511,480,1050,0.80031187,60
146214,465,1087,0.370762217,60
149620,375,1020,0.911338517,60
18884,1020,1070,0.789709116,60
126436,450,780,0.431087935,60
42824,459,1145,0.399290989,60
116042,390,930,0.852489765,60
91006,481,1085,0.374861606,60
91029,570,710,0.916228349,60
72266,480,1070,0.557098923,60
149133,560,1020,0.818303761,60
38974,455,1005,0.18332738,60
60410,690,875,0.607649311,60
21158,420,1230,0.152715754,60
120938,440,770,0.646850334,60
85556,310,1130,0.966739819,60
116018,663,1135,0.985883408,60
72820,570,645,0.928004752,60
148925,673,1225,0.427299539,60
108463,495,1088,0.420016461,60
142161,690,1120,0.69906029,60
31233,745,1262,0.738410182,60
113573,460,665,0.336378347,60
142864,435,1035,0.433561935,60
81773,745,918,0.929189317,60
8530,1010,1249,0.324773817,60
129781,711,850,0.609801004,60
112116,668,1081,0.804562885,60
154568,640,1345,0.686256975,60
105152,705,962,0.76757961,60
81802,440,1065,0.603914067,60
58173,420,1095,0.344848775,60
135233,390,932,0.813818419,60
97500,945,1050,0.628431519,60
62171,570,660,0.799148106,60
86637,885,945,0.655407254,60
145309,630,810,0.367905519,60
138149,420,990,0.565446231,60
43071,915,1140,0.929953195,60
137008,402,1068,0.449118025,60
51142,435,1020,0.287260446,60
47077,1200,1260,0.707224252,60
47572,1065,1170,0.918203252,60
21871,440,905,0.395419788,60
85857,480,760,0.205946086,60
2683,465,555,0.770297793,60
100922,525,622,0.310659854,60
53353,465,1045,0.20679871,60
112807,630,1200,0.310561392,60
99637,360,1050,0.28193291,60
88016,465,1100,0.585833453,60
83759,840,1207,0.285249264,60
3313,480,1369,0.277443989,60
73101,550,750,0.314118462,60
50369,335,960,0.268451232,60
44057,470,940,0.554093952,60
23056,385,980,0.354452234,60
34603,424,1067,0.598743762,60
8105,475,1115,0.853545724,60
37134,705,1100,0.393700917,60
67906,540,850,0.411491192,60
13194,495,675,0.793266081,60
17393,510,900,0.666199865,60
93662,570,1200,0.64033931,60
94057,495,905,0.785160289,60
151644,300,915,0.804414278,60
3145,483,1135,0.5900112,60
84321,990,1340,0.733703141,60
107139,875,960,0.762716631,60
44305,360,961,0.749820583,60
93541,330,990,0.512782189,60
59536,740,1025,0.425199963,60
102288,465,910,0.674838169,60
38221,735,755,0.787800381,60
430,580,745,0.436191253,60
5057,760,1045,0.577682087,60
136045,810,900,0.852239046,60
140259,955,1250,0.56873997,60
53219,380,670,0.763023991,60
27484,635,1310,0.711075503,60
106820,630,895,0.619791701,60
43203,780,935,0.523483405,60
71220,585,900,0.807597975,60
50935,390,1205,0.753109908,60
117998,430,930,0.815722745,60
7136,600,1030,0.510892127,60
135616,570,1047,0.313534937,60
85589,420,985,0.571371804,60
79533,480,630,0.377087708,60
18544,450,1230,0.423344694,60
103151,595,720,0.535998093,60
1956,510,850,0.240010353,60
42338,615,885,0.083797595,60
75224,600,1335,0.573851847,60
61905,564,746,0.57580289,60
14711,450,960,0.59801015,60
59457,480,1290,0.323245875,60
14468,365,1108,0.358088009,60
109132,505,810,0.282341781,60
131243,450,1090,0.808028423,60
61260,490,715,0.269342572,60
57684,525,1025,0.656170541,60
139391,450,1070,0.341541696,60
23801,381,960,0.35516752,60
22026,550,956,0.36589216,60
82248,655,1380,0.482830023,60
153723,600,910,0.927289819,60
132146,705,969,0.380446945,60
65961,690,1070,0.475119283,60
107449,510,1200,0.755198725,60
130388,600,705,0.665725571,60
75780,435,1090,0.914686497,60
54444,840,1275,0.677391824,60
32028,810,1275,0.814926092,60
153028,460,1100,0.752018236,60
138272,600,1300,0.261134038,60
48076,465,814,0.654040891,60
75500,485,1125,0.196717749,60
55258,573,901,0.336155531,60
21779,510,805,0.616023774,60
24800,503,1141,0.449149621,60
121487,780,1325,0.684653404,60
85152,480,942,0.175694422,60
113733,470,565,0.653701303,60
41764,540,1345,0.712601458,60
126776,470,1420,0.503963306,60
114256,1110,1230,0.255173589,60
42872,510,615,0.441000167,60
4784,585,1155,0.90870425,60
124235,540,962,0.77438425,60
68074,930,1209,0.493852569,60
49319,720,945,0.462535478,60
87724,420,1035,0.870047206,60
114664,960,1144,0.43582336,60
126925,400,1100,0.389416487,60
128435,400,1095,0.740885196,60
154506,840,1114,0.192668769,60
129157,375,763,0.195070368,60
141965,585,850,0.543652697,60
136712,710,775,0.861614246,60
102977,380,468,0.546665218,60
98375,300,1160,0.721914539,60
53245,270,1400,0.159890143,60
126857,750,1275,0.211035893,60
116092,600,1415,0.58470774,60
154506,840,1114,0.389145373,60
143053,445,520,0.484333436,60
68136,320,1060,0.624558095,60
68802,420,910,0.670262708,60
119511,330,1145,0.161404297,60
114196,560,1250,0.521814691,60
118,660,885,0.297999467,60
10445,513,665,0.654650148,60
92620,600,1152,0.48620025,60
73743,570,735,0.749717256,60
68719,520,795,0.778821341,60
31522,1055,1180,0.973999597,60
134694,400,880,0.402650044,60
87147,525,730,0.694776533,60
105190,510,900,0.826316789,60
150947,440,1130,0.329192811,60
121614,1020,1130,0.551502603,60
149331,375,980,0.557671657,60
58818,515,880,0.247366828,60
123565,380,990,0.914348857,60
15406,300,1065,0.514520919,60
13438,360,945,0.768065242,60
114193,1020,1370,0.623571795,60
96151,808,862,0.612228527,60
61398,600,920,0.1661585,60
97406,450,1110,0.336505606,60
48738,885,1100,0.561954739,60
15477,465,940,0.775424965,60
19810,245,975,0.210238146,60
77984,535,1067,0.524803229,60
703,840,895,0.966534679,60
129556,675,998,0.218197304,60
642,600,1048,0.199212352,60
113346,445,1110,0.746888169,60
103010,340,1062,0.476882282,60
33294,630,915,0.266545723,60
1215,937,1087,0.363131067,60
77918,511,1374,0.251868653,60
51791,660,1098,0.864489369,60
139325,420,1075,0.637967409,60
47005,600,900,0.294830777,60
147139,600,920,0.868457959,60
5410,280,981,0.264313111,60
31237,570,840,0.837970924,60
91200,890,1265,0.974490243,60
141899,600,630,0.848177076,60
59815,540,1260,0.155927886,60
15576,600,690,0.676947161,60
109037,335,1050,0.246620553,60
141413,450,726,0.632555042,60
17445,375,1105,0.076049081,60
62074,1000,1268,0.479008821,60
15503,440,1053,0.981729057,60
139695,290,695,0.507869524,60
104274,870,1232,0.181809321,60
141256,320,1040,0.268733339,60
133785,600,1185,0.411508701,60
87,660,1100,0.083390054,60
25017,702,938,0.292480827,60
153921,565,875,0.526585249,60
98459,390,1050,0.546403492,60
99213,510,1020,0.860652771,60
16561,380,942,0.854188556,60
36955,590,920,0.755564092,60
4835,460,1035,0.378106728,60
69402,720,1140,0.17615634,60
149596,630,1125,0.553981069,60
24594,1080,1300,0.856727728,60
33597,423,1018,0.396628962,60
140971,793,1392,0.680806061,60
24761,525,1105,0.475491721,60
103319,510,1110,0.651243335,60
122813,450,1085,0.588832633,60
8524,480,705,0.501325545,60
73516,570,870,0.487797924,60
121626,740,925,0.334216414,60
98484,549,1237,0.422628836,60
100357,420,1380,0.024133391,60
70195,372,1065,0.962778362,60
52782,990,1120,0.902000376,60
124921,460,1020,0.546732158,60
145763,615,950,0.58957088,60
74367,570,1025,0.756871836,60
126864,540,1190,0.485041111,60
5461,510,1140,0.79077375,60
25381,420,610,0.654388504,60
48073,300,335,0.762760596,60
52259,605,763,0.914935651,60
69485,570,930,0.311613081,60
55730,575,780,0.500220913,60
100142,600,1030,0.848208291,60
45206,430,1054,0.437907954,60
83086,890,1145,0.880178318,60
134562,450,1375,0.788210974,60
76422,550,1037,0.720947587,60
112299,380,1030,0.42897978,60
136745,375,1040,0.514437805,60
81048,542,891,0.634892209,60
128343,405,1020,0.211941632,60
93882,540,1290,0.753811312,60
104572,510,565,0.886357172,60
129653,690,785,0.820527228,60
28807,600,795,0.389384419,60
1222,640,900,0.387449444,60
114329,630,750,0.918613159,60
81395,440,1085,0.368970601,60
137796,810,925,0.527132941,60
84717,675,760,0.458012988,60
146697,480,945,0.835441572,60
93864,495,1040,0.637926259,60
137065,300,1080,0.298739468,60
135659,515,1095,0.581525667,60
63835,425,1205,0.392519663,60
21872,753,1025,0.871519548,60
103695,650,800,0.751741745,60
62745,480,680,0.715910527,60
69638,535,1145,0.742038425,60
150235,370,900,0.304819185,60
116732,538,620,0.874863843,60
29854,450,1155,0.837034743,60
65697,617,818,0.73822879,60
121989,450,1010,0.920284111,60
62527,1120,1240,0.571589075,60
52648,1090,1370,0.615233862,60
78340,430,1020,0.213245959,60
146364,540,1180,0.393235634,60
109748,765,863,0.688638909,60
95,705,1005,0.641159587,60
101627,415,976,0.694333962,60
73216,270,1050,0.478646882,60
128557,485,1406,0.857582269,60
45800,431,772,0.200783846,60
150003,450,1030,0.401117687,60
88435,725,783,0.592085348,60
96218,600,920,0.657706193,60
23173,378,1078,0.469606173,60
41266,550,1070,0.164537083,60
81797,630,925,0.327251693,60
135925,675,785,0.471668746,60
137927,420,995,0.34394582,60
32453,431,908,0.224683709,60
99014,525,1021,0.897050465,60
84624,360,841,0.623158555,60
64856,460,1058,0.237222677,60
39610,615,740,0.377792697,60
54134,1080,1155,0.706491854,60
48284,1110,1155,0.846354113,60
32267,470,1035,0.333922443,60
127995,285,1086,0.609435463,60
25186,784,1038,0.628167833,60
124114,467,1029,0.324773433,60
33380,480,1140,0.116797443,60
16291,355,735,0.845747968,60
115825,450,1060,0.328296418,60
94913,630,929,0.291062124,60
65406,330,680,0.46531153,60
94109,697,1254,0.602893556,60
133255,990,1260,0.233323241,60
36023,540,604,0.753844782,60
67987,420,840,0.286416333,60
65808,310,1215,0.57280672,60
117999,570,1000,0.811661645,60
5285,390,910,0.811839082,60
131535,784,1091,0.389114861,60
130725,330,855,0.897295744,60
49596,770,826,0.832690061,60
135327,830,1332,0.608516587,60
4665,465,1380,0.380661734,60
38969,380,1280,0.929166231,60
46707,735,1220,0.338300703,60
111462,725,1270,0.844804126,60
91008,795,1291,0.700345333,60
17488,475,924,0.56112838,60
150105,425,1057,0.932553809,60
153998,435,1305,0.71869523,60
135433,420,1005,0.192404553,60
152843,750,945,0.761144721,60
48752,390,730,0.885327388,60
146109,460,1192,0.028779483,60
62762,765,1077,0.863534761,60
98549,442,1112,0.533877585,60
109288,455,530,0.750723507,60
16459,450,1112,0.599527399,60
77965,540,625,0.651766637,60
48446,450,1220,0.88588776,60
5528,465,1025,0.238811588,60
100031,480,845,0.322663772,60
68654,360,935,0.579365057,60
1883,460,950,0.652102425,60
87339,600,1140,0.44042704,60
100154,460,1060,0.35592914,60
101030,320,990,0.331244215,60
19559,372,1010,0.694501054,60
107967,570,742,0.240206656,60
137394,450,1195,0.043427412,60
19062,670,1213,0.220471335,60
1030,1065,1195,0.90464797,60
59323,480,1100,0.924878073,60
111351,520,1076,0.970769667,60
47374,780,1200,0.413290019,60
86084,530,1135,0.345001864,60
107320,620,1310,0.28860847,60
133122,450,1077,0.861539137,60
101704,420,1230,0.582747606,60
24769,660,1217,0.199471412,60
69299,400,1048,0.139294243,60
105803,444,879,0.850658754,60
87743,435,1062,0.62785993,60
120011,390,1020,0.865920854,60
63401,660,905,0.794937369,60
135654,480,900,0.274570219,60
98599,750,960,0.874711908,60
106234,500,1048,0.415727293,60
21776,440,1200,0.925637718,60
117817,705,825,0.827058627,60
124299,510,1010,0.534993444,60
72051,440,1120,0.484528251,60
154620,525,1026,0.781647405,60
47245,510,885,0.865421617,60
108872,375,980,0.757685879,60
14735,395,1175,0.645000587,60
58345,1110,1260,0.094076666,60
84178,1112,1270,0.813696695,60
33263,690,951,0.639067819,60
80095,810,945,0.849297688,60
60800,390,1185,0.41846583,60
95459,750,753,0.832194915,60
116937,747,892,0.283396844,60
13680,470,1230,0.615468515,60
155193,540,770,0.841064877,60
6459,570,1020,0.565012894,60
12429,545,1205,0.923994586,60
29397,540,735,0.707648155,60
75102,495,1360,0.60949527,60
144608,300,1180,0.328348229,60
15730,405,1275,0.699336927,60
104824,510,1110,0.525420766,60
109993,600,1150,0.316580794,60
4072,451,1203,0.321297671,60
73697,480,1035,0.689922625,60
25323,600,1065,0.309971985,60
82094,350,1125,0.776342804,60
47865,465,840,0.676598991,60
94153,690,1000,0.482473238,60
77388,630,1125,0.62367924,60
108242,480,765,0.454309616,60
8468,751,1143,0.215840377,60
136873,241,1200,0.632680667,60
103054,860,1005,0.686616648,60
118994,400,1210,0.36106886,60
153149,410,980,0.788500597,60
53602,450,930,0.736318713,60
93416,420,1023,0.563821832,60
27466,540,662,0.317399468,60
39640,340,655,0.852030357,60
138988,780,1080,0.110463677,60
93442,840,940,0.872482431,60
111745,600,1380,0.817435914,60
151353,405,1160,0.581446973,60
79840,340,975,0.178455329,60
68555,405,610,0.45573757,60
117198,480,1080,0.809613554,60
35855,535,910,0.661053917,60
79030,600,1375,0.795378478,60
129736,486,1067,0.313636816,60
137233,630,1181,0.296866263,60
103218,540,840,0.337130984,60
65658,795,810,0.855196037,60
118328,585,1170,0.543587013,60
77999,460,1176,0.910149872,60
56191,840,900,0.685376368,60
73099,690,852,0.271805859,60
46907,499,1059,0.594426806,60
71183,255,1255,0.654557305,60
49887,410,948,0.503396815,60
40826,660,905,0.77446824,60
96203,405,952,0.348378412,60
69337,315,1342,0.400478758,60
61513,392,494,0.783187311,60
104818,465,1035,0.861056358,60
28164,470,1110,0.840514041,60
64506,530,1160,0.67143295,60
